ticker,date,momentum_pct_str,source_folder,dest_dir
LZMH,2025-07-15,47.87,LZMH_trades_2025_07_15.parquet,LZMH_2025-07-15_47.87
LZMH,2025-07-18,41.67,LZMH_trades_2025_07_18.parquet,LZMH_2025-07-18_41.67
LZMH,2025-08-07,69.58,LZMH_trades_2025_08_07.parquet,LZMH_2025-08-07_69.58
MAGH,2025-10-17,31.85,MAGH_trades_2025_10_17.parquet,MAGH_2025-10-17_31.85
MAMK,2025-09-11,35.68,MAMK_trades_2025_09_11.parquet,MAMK_2025-09-11_35.68
MAMK,2025-10-14,53.27,MAMK_trades_2025_10_14.parquet,MAMK_2025-10-14_53.27
MAMK,2025-10-15,38.00,MAMK_trades_2025_10_15.parquet,MAMK_2025-10-15_38.00
MAMK,2025-10-24,153.51,MAMK_trades_2025_10_24.parquet,MAMK_2025-10-24_153.51
MAMK,2025-10-27,141.59,MAMK_trades_2025_10_27.parquet,MAMK_2025-10-27_141.59
MAMK,2025-10-29,40.97,MAMK_trades_2025_10_29.parquet,MAMK_2025-10-29_40.97
MAPS,2025-08-11,30.86,MAPS_trades_2025_08_11.parquet,MAPS_2025-08-11_30.86
MARPS,2025-06-16,51.05,MARPS_trades_2025_06_16.parquet,MARPS_2025-06-16_51.05
MARPS,2025-06-17,31.73,MARPS_trades_2025_06_17.parquet,MARPS_2025-06-17_31.73
MASK,2025-08-19,37.78,MASK_trades_2025_08_19.parquet,MASK_2025-08-19_37.78
MASK,2025-08-26,67.42,MASK_trades_2025_08_26.parquet,MASK_2025-08-26_67.42
MASS,2025-01-15,56.06,MASS_trades_2025_01_15.parquet,MASS_2025-01-15_56.06
MASS,2025-03-04,102.02,MASS_trades_2025_03_04.parquet,MASS_2025-03-04_102.02
MASS,2025-03-12,38.73,MASS_trades_2025_03_12.parquet,MASS_2025-03-12_38.73
MATV,2025-08-07,36.94,MATV_trades_2025_08_07.parquet,MATV_2025-08-07_36.94
MAXI,2025-04-09,32.32,MAXI_trades_2025_04_09.parquet,MAXI_2025-04-09_32.32
MAZE,2025-07-08,30.27,MAZE_trades_2025_07_08.parquet,MAZE_2025-07-08_30.27
MAZE,2025-09-11,59.18,MAZE_trades_2025_09_11.parquet,MAZE_2025-09-11_59.18
MB,2025-04-14,67.81,MB_trades_2025_04_14.parquet,MB_2025-04-14_67.81
MB,2025-06-06,65.88,MB_trades_2025_06_06.parquet,MB_2025-06-06_65.88
MB,2025-06-11,34.71,MB_trades_2025_06_11.parquet,MB_2025-06-11_34.71
MB,2025-07-10,58.45,MB_trades_2025_07_10.parquet,MB_2025-07-10_58.45
MB,2025-08-18,139.44,MB_trades_2025_08_18.parquet,MB_2025-08-18_139.44
MB,2025-08-28,46.48,MB_trades_2025_08_28.parquet,MB_2025-08-28_46.48
MBAVU,2025-07-03,30.79,MBAVU_trades_2025_07_03.parquet,MBAVU_2025-07-03_30.79
MBAVW,2025-05-27,260.00,MBAVW_trades_2025_05_27.parquet,MBAVW_2025-05-27_260.00
MBAVW,2025-06-11,50.00,MBAVW_trades_2025_06_11.parquet,MBAVW_2025-06-11_50.00
MBIO,2025-01-24,37.75,MBIO_trades_2025_01_24.parquet,MBIO_2025-01-24_37.75
MBIO,2025-01-28,61.06,MBIO_trades_2025_01_28.parquet,MBIO_2025-01-28_61.06
MBIO,2025-07-01,123.01,MBIO_trades_2025_07_01.parquet,MBIO_2025-07-01_123.01
MBIO,2025-07-07,488.24,MBIO_trades_2025_07_07.parquet,MBIO_2025-07-07_488.24
MBIO,2025-07-09,38.35,MBIO_trades_2025_07_09.parquet,MBIO_2025-07-09_38.35
MBOT,2025-01-03,97.37,MBOT_trades_2025_01_03.parquet,MBOT_2025-01-03_97.37
MBOT,2025-01-06,57.94,MBOT_trades_2025_01_06.parquet,MBOT_2025-01-06_57.94
MBOT,2025-01-22,31.31,MBOT_trades_2025_01_22.parquet,MBOT_2025-01-22_31.31
MBOT,2025-04-09,51.80,MBOT_trades_2025_04_09.parquet,MBOT_2025-04-09_51.80
MBOT,2025-04-11,32.96,MBOT_trades_2025_04_11.parquet,MBOT_2025-04-11_32.96
MBRX,2025-02-13,769.02,MBRX_trades_2025_02_13.parquet,MBRX_2025-02-13_769.02
MBRX,2025-02-14,118.90,MBRX_trades_2025_02_14.parquet,MBRX_2025-02-14_118.90
MBRX,2025-02-25,53.27,MBRX_trades_2025_02_25.parquet,MBRX_2025-02-25_53.27
MBVIW,2025-10-21,62.86,MBVIW_trades_2025_10_21.parquet,MBVIW_2025-10-21_62.86
MBX,2025-09-22,164.70,MBX_trades_2025_09_22.parquet,MBX_2025-09-22_164.70
MCRB,2025-01-22,30.26,MCRB_trades_2025_01_22.parquet,MCRB_2025-01-22_30.26
MCRI,2025-07-17,30.36,MCRI_trades_2025_07_17.parquet,MCRI_2025-07-17_30.36
MCTA,2025-10-27,30.50,MCTA_trades_2025_10_27.parquet,MCTA_2025-10-27_30.50
MCTA,2025-10-28,49.12,MCTA_trades_2025_10_28.parquet,MCTA_2025-10-28_49.12
MCTA,2025-10-29,46.38,MCTA_trades_2025_10_29.parquet,MCTA_2025-10-29_46.38
MCTA,2025-10-30,63.22,MCTA_trades_2025_10_30.parquet,MCTA_2025-10-30_63.22
MCTR,2025-01-23,177.14,MCTR_trades_2025_01_23.parquet,MCTR_2025-01-23_177.14
MCTR,2025-02-26,30.51,MCTR_trades_2025_02_26.parquet,MCTR_2025-02-26_30.51
MCTR,2025-04-10,37.48,MCTR_trades_2025_04_10.parquet,MCTR_2025-04-10_37.48
MCTR,2025-06-03,587.57,MCTR_trades_2025_06_03.parquet,MCTR_2025-06-03_587.57
MCTR,2025-06-04,66.90,MCTR_trades_2025_06_04.parquet,MCTR_2025-06-04_66.90
MCTR,2025-06-05,40.19,MCTR_trades_2025_06_05.parquet,MCTR_2025-06-05_40.19
MCTR,2025-06-17,31.23,MCTR_trades_2025_06_17.parquet,MCTR_2025-06-17_31.23
MCTR,2025-09-08,31.76,MCTR_trades_2025_09_08.parquet,MCTR_2025-09-08_31.76
MCTR,2025-10-31,48.70,MCTR_trades_2025_10_31.parquet,MCTR_2025-10-31_48.70
MDB,2025-08-27,38.69,MDB_trades_2025_08_27.parquet,MDB_2025-08-27_38.69
MDCX,2025-03-12,31.80,MDCX_trades_2025_03_12.parquet,MDCX_2025-03-12_31.80
MDCX,2025-05-12,30.94,MDCX_trades_2025_05_12.parquet,MDCX_2025-05-12_30.94
MDCXW,2025-01-06,47.06,MDCXW_trades_2025_01_06.parquet,MDCXW_2025-01-06_47.06
MDCXW,2025-01-07,103.49,MDCXW_trades_2025_01_07.parquet,MDCXW_2025-01-07_103.49
MDCXW,2025-01-21,144.17,MDCXW_trades_2025_01_21.parquet,MDCXW_2025-01-21_144.17
MDCXW,2025-02-06,31.01,MDCXW_trades_2025_02_06.parquet,MDCXW_2025-02-06_31.01
MDCXW,2025-03-05,54.55,MDCXW_trades_2025_03_05.parquet,MDCXW_2025-03-05_54.55
MDCXW,2025-04-15,159.37,MDCXW_trades_2025_04_15.parquet,MDCXW_2025-04-15_159.37
MDCXW,2025-05-12,59.55,MDCXW_trades_2025_05_12.parquet,MDCXW_2025-05-12_59.55
MDCXW,2025-05-14,74.24,MDCXW_trades_2025_05_14.parquet,MDCXW_2025-05-14_74.24
MDCXW,2025-05-15,33.72,MDCXW_trades_2025_05_15.parquet,MDCXW_2025-05-15_33.72
MDCXW,2025-05-16,94.98,MDCXW_trades_2025_05_16.parquet,MDCXW_2025-05-16_94.98
MDCXW,2025-05-19,66.67,MDCXW_trades_2025_05_19.parquet,MDCXW_2025-05-19_66.67
MDCXW,2025-05-20,49.64,MDCXW_trades_2025_05_20.parquet,MDCXW_2025-05-20_49.64
MDCXW,2025-05-27,45.22,MDCXW_trades_2025_05_27.parquet,MDCXW_2025-05-27_45.22
MDCXW,2025-05-29,33.33,MDCXW_trades_2025_05_29.parquet,MDCXW_2025-05-29_33.33
MDCXW,2025-06-26,72.22,MDCXW_trades_2025_06_26.parquet,MDCXW_2025-06-26_72.22
MDCXW,2025-09-17,30.31,MDCXW_trades_2025_09_17.parquet,MDCXW_2025-09-17_30.31
MDCXW,2025-09-18,35.80,MDCXW_trades_2025_09_18.parquet,MDCXW_2025-09-18_35.80
MDCXW,2025-10-02,47.44,MDCXW_trades_2025_10_02.parquet,MDCXW_2025-10-02_47.44
MDCXW,2025-10-28,39.98,MDCXW_trades_2025_10_28.parquet,MDCXW_2025-10-28_39.98
MDIA,2025-06-10,55.34,MDIA_trades_2025_06_10.parquet,MDIA_2025-06-10_55.34
MDIA,2025-07-07,32.73,MDIA_trades_2025_07_07.parquet,MDIA_2025-07-07_32.73
MEDP,2025-07-22,62.30,MEDP_trades_2025_07_22.parquet,MEDP_2025-07-22_62.30
MEG,2025-02-27,35.21,MEG_trades_2025_02_27.parquet,MEG_2025-02-27_35.21
MEG,2025-05-08,50.23,MEG_trades_2025_05_08.parquet,MEG_2025-05-08_50.23
MEG,2025-08-07,41.53,MEG_trades_2025_08_07.parquet,MEG_2025-08-07_41.53
MEGL,2025-01-06,145.51,MEGL_trades_2025_01_06.parquet,MEGL_2025-01-06_145.51
MEGL,2025-02-24,74.86,MEGL_trades_2025_02_24.parquet,MEGL_2025-02-24_74.86
MEGL,2025-05-07,84.75,MEGL_trades_2025_05_07.parquet,MEGL_2025-05-07_84.75
MEGL,2025-06-10,74.07,MEGL_trades_2025_06_10.parquet,MEGL_2025-06-10_74.07
MEGL,2025-06-12,32.99,MEGL_trades_2025_06_12.parquet,MEGL_2025-06-12_32.99
MEGL,2025-07-24,45.05,MEGL_trades_2025_07_24.parquet,MEGL_2025-07-24_45.05
MENS,2025-08-08,35.77,MENS_trades_2025_08_08.parquet,MENS_2025-08-08_35.77
MENS,2025-10-01,32.58,MENS_trades_2025_10_01.parquet,MENS_2025-10-01_32.58
MESO,2025-07-18,30.23,MESO_trades_2025_07_18.parquet,MESO_2025-07-18_30.23
METC,2025-03-11,39.76,METC_trades_2025_03_11.parquet,METC_2025-03-11_39.76
METC,2025-07-10,36.45,METC_trades_2025_07_10.parquet,METC_2025-07-10_36.45
METCB,2025-08-14,31.38,METCB_trades_2025_08_14.parquet,METCB_2025-08-14_31.38
METU,2025-04-09,30.04,METU_trades_2025_04_09.parquet,METU_2025-04-09_30.04
MFI,2025-01-03,117.09,MFI_trades_2025_01_03.parquet,MFI_2025-01-03_117.09
MFI,2025-02-25,110.11,MFI_trades_2025_02_25.parquet,MFI_2025-02-25_110.11
MFI,2025-05-30,30.28,MFI_trades_2025_05_30.parquet,MFI_2025-05-30_30.28
MFI,2025-06-02,55.63,MFI_trades_2025_06_02.parquet,MFI_2025-06-02_55.63
MFI,2025-06-04,145.83,MFI_trades_2025_06_04.parquet,MFI_2025-06-04_145.83
MFI,2025-06-05,62.18,MFI_trades_2025_06_05.parquet,MFI_2025-06-05_62.18
MFI,2025-06-09,38.25,MFI_trades_2025_06_09.parquet,MFI_2025-06-09_38.25
MFI,2025-06-11,55.15,MFI_trades_2025_06_11.parquet,MFI_2025-06-11_55.15
MFI,2025-06-16,33.23,MFI_trades_2025_06_16.parquet,MFI_2025-06-16_33.23
MFI,2025-06-23,35.38,MFI_trades_2025_06_23.parquet,MFI_2025-06-23_35.38
MFI,2025-06-24,32.73,MFI_trades_2025_06_24.parquet,MFI_2025-06-24_32.73
MFI,2025-08-08,35.59,MFI_trades_2025_08_08.parquet,MFI_2025-08-08_35.59
MFI,2025-09-12,70.11,MFI_trades_2025_09_12.parquet,MFI_2025-09-12_70.11
MFI,2025-09-15,35.88,MFI_trades_2025_09_15.parquet,MFI_2025-09-15_35.88
MGIH,2025-01-14,65.90,MGIH_trades_2025_01_14.parquet,MGIH_2025-01-14_65.90
MGIH,2025-02-21,33.33,MGIH_trades_2025_02_21.parquet,MGIH_2025-02-21_33.33
MGIH,2025-09-08,204.40,MGIH_trades_2025_09_08.parquet,MGIH_2025-09-08_204.40
MGIH,2025-09-09,99.12,MGIH_trades_2025_09_09.parquet,MGIH_2025-09-09_99.12
MGIH,2025-09-11,30.86,MGIH_trades_2025_09_11.parquet,MGIH_2025-09-11_30.86
MGIH,2025-09-12,30.37,MGIH_trades_2025_09_12.parquet,MGIH_2025-09-12_30.37
MGNX,2025-06-10,32.32,MGNX_trades_2025_06_10.parquet,MGNX_2025-06-10_32.32
MGRT,2025-07-29,57.89,MGRT_trades_2025_07_29.parquet,MGRT_2025-07-29_57.89
MGRT,2025-08-01,46.34,MGRT_trades_2025_08_01.parquet,MGRT_2025-08-01_46.34
MGRT,2025-08-06,34.25,MGRT_trades_2025_08_06.parquet,MGRT_2025-08-06_34.25
MGRT,2025-09-12,30.68,MGRT_trades_2025_09_12.parquet,MGRT_2025-09-12_30.68
MGRT,2025-10-17,37.79,MGRT_trades_2025_10_17.parquet,MGRT_2025-10-17_37.79
MGRT,2025-10-28,38.94,MGRT_trades_2025_10_28.parquet,MGRT_2025-10-28_38.94
MGRX,2025-07-18,31.65,MGRX_trades_2025_07_18.parquet,MGRX_2025-07-18_31.65
MGTX,2025-03-13,32.45,MGTX_trades_2025_03_13.parquet,MGTX_2025-03-13_32.45
MGX,2025-01-22,47.06,MGX_trades_2025_01_22.parquet,MGX_2025-01-22_47.06
MHUA,2025-05-12,38.71,MHUA_trades_2025_05_12.parquet,MHUA_2025-05-12_38.71
MIGI,2025-04-25,38.59,MIGI_trades_2025_04_25.parquet,MIGI_2025-04-25_38.59
MIGI,2025-05-12,30.21,MIGI_trades_2025_05_12.parquet,MIGI_2025-05-12_30.21
MIGI,2025-10-01,30.64,MIGI_trades_2025_10_01.parquet,MIGI_2025-10-01_30.64
MIGI,2025-10-02,66.79,MIGI_trades_2025_10_02.parquet,MIGI_2025-10-02_66.79
MIGI,2025-10-15,100.20,MIGI_trades_2025_10_15.parquet,MIGI_2025-10-15_100.20
MIGI,2025-10-16,34.97,MIGI_trades_2025_10_16.parquet,MIGI_2025-10-16_34.97
MIMI,2025-09-10,55.39,MIMI_trades_2025_09_10.parquet,MIMI_2025-09-10_55.39
MIND,2025-04-23,36.95,MIND_trades_2025_04_23.parquet,MIND_2025-04-23_36.95
MIND,2025-06-23,38.83,MIND_trades_2025_06_23.parquet,MIND_2025-06-23_38.83
MIRA,2025-03-13,32.80,MIRA_trades_2025_03_13.parquet,MIRA_2025-03-13_32.80
MIRA,2025-04-16,48.24,MIRA_trades_2025_04_16.parquet,MIRA_2025-04-16_48.24
MIRA,2025-07-14,31.25,MIRA_trades_2025_07_14.parquet,MIRA_2025-07-14_31.25
MIRA,2025-10-16,85.61,MIRA_trades_2025_10_16.parquet,MIRA_2025-10-16_85.61
MKDW,2025-04-07,605.88,MKDW_trades_2025_04_07.parquet,MKDW_2025-04-07_605.88
MKTW,2025-03-03,37.91,MKTW_trades_2025_03_03.parquet,MKTW_2025-03-03_37.91
MKTW,2025-04-11,42.59,MKTW_trades_2025_04_11.parquet,MKTW_2025-04-11_42.59
MKZR,2025-01-03,52.49,MKZR_trades_2025_01_03.parquet,MKZR_2025-01-03_52.49
MKZR,2025-02-13,51.78,MKZR_trades_2025_02_13.parquet,MKZR_2025-02-13_51.78
MKZR,2025-07-23,122.37,MKZR_trades_2025_07_23.parquet,MKZR_2025-07-23_122.37
MLEC,2025-02-26,30.77,MLEC_trades_2025_02_26.parquet,MLEC_2025-02-26_30.77
MLGO,2025-01-27,58.55,MLGO_trades_2025_01_27.parquet,MLGO_2025-01-27_58.55
MLGO,2025-02-21,918.26,MLGO_trades_2025_02_21.parquet,MLGO_2025-02-21_918.26
MLGO,2025-02-27,31.65,MLGO_trades_2025_02_27.parquet,MLGO_2025-02-27_31.65
MLGO,2025-03-05,31.33,MLGO_trades_2025_03_05.parquet,MLGO_2025-03-05_31.33
MLGO,2025-03-24,508.71,MLGO_trades_2025_03_24.parquet,MLGO_2025-03-24_508.71
MLGO,2025-03-25,40.74,MLGO_trades_2025_03_25.parquet,MLGO_2025-03-25_40.74
MLGO,2025-03-27,74.87,MLGO_trades_2025_03_27.parquet,MLGO_2025-03-27_74.87
MLGO,2025-03-31,73.49,MLGO_trades_2025_03_31.parquet,MLGO_2025-03-31_73.49
MLGO,2025-04-01,33.61,MLGO_trades_2025_04_01.parquet,MLGO_2025-04-01_33.61
MLGO,2025-04-21,143.36,MLGO_trades_2025_04_21.parquet,MLGO_2025-04-21_143.36
MLGO,2025-04-28,34.47,MLGO_trades_2025_04_28.parquet,MLGO_2025-04-28_34.47
MLGO,2025-05-12,48.72,MLGO_trades_2025_05_12.parquet,MLGO_2025-05-12_48.72
MLGO,2025-05-22,38.22,MLGO_trades_2025_05_22.parquet,MLGO_2025-05-22_38.22
MLGO,2025-07-02,43.10,MLGO_trades_2025_07_02.parquet,MLGO_2025-07-02_43.10
MLGO,2025-07-09,38.47,MLGO_trades_2025_07_09.parquet,MLGO_2025-07-09_38.47
MLGO,2025-09-17,34.37,MLGO_trades_2025_09_17.parquet,MLGO_2025-09-17_34.37
MLYS,2025-03-10,73.86,MLYS_trades_2025_03_10.parquet,MLYS_2025-03-10_73.86
MLYS,2025-09-02,94.70,MLYS_trades_2025_09_02.parquet,MLYS_2025-09-02_94.70
MNDR,2025-02-12,37.35,MNDR_trades_2025_02_12.parquet,MNDR_2025-02-12_37.35
MNDR,2025-02-20,203.67,MNDR_trades_2025_02_20.parquet,MNDR_2025-02-20_203.67
MNDR,2025-03-03,33.81,MNDR_trades_2025_03_03.parquet,MNDR_2025-03-03_33.81
MNDR,2025-08-13,68.54,MNDR_trades_2025_08_13.parquet,MNDR_2025-08-13_68.54
MNDY,2025-02-10,32.68,MNDY_trades_2025_02_10.parquet,MNDY_2025-02-10_32.68
MNKD,2025-09-02,35.05,MNKD_trades_2025_09_02.parquet,MNKD_2025-09-02_35.05
MNOV,2025-10-31,64.71,MNOV_trades_2025_10_31.parquet,MNOV_2025-10-31_64.71
MNRO,2025-05-28,40.56,MNRO_trades_2025_05_28.parquet,MNRO_2025-05-28_40.56
MNTN,2025-05-22,144.36,MNTN_trades_2025_05_22.parquet,MNTN_2025-05-22_144.36
MNTS,2025-01-21,35.54,MNTS_trades_2025_01_21.parquet,MNTS_2025-01-21_35.54
MNTS,2025-02-10,67.11,MNTS_trades_2025_02_10.parquet,MNTS_2025-02-10_67.11
MNTS,2025-03-19,31.94,MNTS_trades_2025_03_19.parquet,MNTS_2025-03-19_31.94
MNTS,2025-06-09,42.60,MNTS_trades_2025_06_09.parquet,MNTS_2025-06-09_42.60
MNTS,2025-06-30,34.75,MNTS_trades_2025_06_30.parquet,MNTS_2025-06-30_34.75
MNTS,2025-08-13,119.82,MNTS_trades_2025_08_13.parquet,MNTS_2025-08-13_119.82
MNTS,2025-10-14,34.96,MNTS_trades_2025_10_14.parquet,MNTS_2025-10-14_34.96
MNY,2025-07-15,38.32,MNY_trades_2025_07_15.parquet,MNY_2025-07-15_38.32
MNY,2025-07-16,37.80,MNY_trades_2025_07_16.parquet,MNY_2025-07-16_37.80
MOBBW,2025-08-25,47.77,MOBBW_trades_2025_08_25.parquet,MOBBW_2025-08-25_47.77
MOBBW,2025-09-05,35.71,MOBBW_trades_2025_09_05.parquet,MOBBW_2025-09-05_35.71
MOBBW,2025-09-11,38.29,MOBBW_trades_2025_09_11.parquet,MOBBW_2025-09-11_38.29
MOBBW,2025-10-15,40.79,MOBBW_trades_2025_10_15.parquet,MOBBW_2025-10-15_40.79
MOBBW,2025-10-17,37.59,MOBBW_trades_2025_10_17.parquet,MOBBW_2025-10-17_37.59
MOBBW,2025-10-20,35.65,MOBBW_trades_2025_10_20.parquet,MOBBW_2025-10-20_35.65
MOBX,2025-01-22,41.53,MOBX_trades_2025_01_22.parquet,MOBX_2025-01-22_41.53
MOBX,2025-07-21,56.79,MOBX_trades_2025_07_21.parquet,MOBX_2025-07-21_56.79
MOBX,2025-08-28,42.11,MOBX_trades_2025_08_28.parquet,MOBX_2025-08-28_42.11
MODD,2025-04-08,30.00,MODD_trades_2025_04_08.parquet,MODD_2025-04-08_30.00
MODD,2025-09-12,42.82,MODD_trades_2025_09_12.parquet,MODD_2025-09-12_42.82
MOFG,2025-10-24,39.74,MOFG_trades_2025_10_24.parquet,MOFG_2025-10-24_39.74
MOGO,2025-05-02,34.68,MOGO_trades_2025_05_02.parquet,MOGO_2025-05-02_34.68
MOGO,2025-05-13,173.93,MOGO_trades_2025_05_13.parquet,MOGO_2025-05-13_173.93
MOGO,2025-07-02,216.53,MOGO_trades_2025_07_02.parquet,MOGO_2025-07-02_216.53
MOGU,2025-09-11,224.00,MOGU_trades_2025_09_11.parquet,MOGU_2025-09-11_224.00
MOLN,2025-08-25,30.79,MOLN_trades_2025_08_25.parquet,MOLN_2025-08-25_30.79
MOVE,2025-05-13,47.98,MOVE_trades_2025_05_13.parquet,MOVE_2025-05-13_47.98
MOVE,2025-07-15,33.50,MOVE_trades_2025_07_15.parquet,MOVE_2025-07-15_33.50
MOVE,2025-08-22,30.54,MOVE_trades_2025_08_22.parquet,MOVE_2025-08-22_30.54
MOVE,2025-08-29,112.11,MOVE_trades_2025_08_29.parquet,MOVE_2025-08-29_112.11
MOVE,2025-09-03,43.17,MOVE_trades_2025_09_03.parquet,MOVE_2025-09-03_43.17
MP,2025-07-10,60.22,MP_trades_2025_07_10.parquet,MP_2025-07-10_60.22
MPAA,2025-02-10,33.91,MPAA_trades_2025_02_10.parquet,MPAA_2025-02-10_33.91
MPAA,2025-08-11,32.65,MPAA_trades_2025_08_11.parquet,MPAA_2025-08-11_32.65
MRAL,2025-03-24,36.48,MRAL_trades_2025_03_24.parquet,MRAL_2025-03-24_36.48
MRAL,2025-04-09,41.37,MRAL_trades_2025_04_09.parquet,MRAL_2025-04-09_41.37
MRAL,2025-04-22,30.41,MRAL_trades_2025_04_22.parquet,MRAL_2025-04-22_30.41
MRAL,2025-09-29,32.12,MRAL_trades_2025_09_29.parquet,MRAL_2025-09-29_32.12
MRKR,2025-03-05,51.45,MRKR_trades_2025_03_05.parquet,MRKR_2025-03-05_51.45
MRKR,2025-03-10,32.67,MRKR_trades_2025_03_10.parquet,MRKR_2025-03-10_32.67
MRKR,2025-05-30,50.40,MRKR_trades_2025_05_30.parquet,MRKR_2025-05-30_50.40
MRKR,2025-07-17,154.38,MRKR_trades_2025_07_17.parquet,MRKR_2025-07-17_154.38
MRM,2025-04-09,100.35,MRM_trades_2025_04_09.parquet,MRM_2025-04-09_100.35
MRM,2025-04-10,56.25,MRM_trades_2025_04_10.parquet,MRM_2025-04-10_56.25
MRM,2025-05-20,75.94,MRM_trades_2025_05_20.parquet,MRM_2025-05-20_75.94
MRM,2025-05-21,56.15,MRM_trades_2025_05_21.parquet,MRM_2025-05-21_56.15
MRM,2025-08-08,194.16,MRM_trades_2025_08_08.parquet,MRM_2025-08-08_194.16
MRM,2025-09-08,33.54,MRM_trades_2025_09_08.parquet,MRM_2025-09-08_33.54
MRM,2025-09-26,206.90,MRM_trades_2025_09_26.parquet,MRM_2025-09-26_206.90
MRSN,2025-01-24,32.40,MRSN_trades_2025_01_24.parquet,MRSN_2025-01-24_32.40
MRUS,2025-05-23,38.10,MRUS_trades_2025_05_23.parquet,MRUS_2025-05-23_38.10
MRUS,2025-09-29,37.26,MRUS_trades_2025_09_29.parquet,MRUS_2025-09-29_37.26
MRVI,2025-08-12,31.07,MRVI_trades_2025_08_12.parquet,MRVI_2025-08-12_31.07
MSAI,2025-01-07,66.50,MSAI_trades_2025_01_07.parquet,MSAI_2025-01-07_66.50
MSAI,2025-02-18,34.48,MSAI_trades_2025_02_18.parquet,MSAI_2025-02-18_34.48
MSAI,2025-10-23,109.21,MSAI_trades_2025_10_23.parquet,MSAI_2025-10-23_109.21
MSAI,2025-10-29,67.24,MSAI_trades_2025_10_29.parquet,MSAI_2025-10-29_67.24
MSAI,2025-10-30,63.37,MSAI_trades_2025_10_30.parquet,MSAI_2025-10-30_63.37
MSAI,2025-10-31,81.82,MSAI_trades_2025_10_31.parquet,MSAI_2025-10-31_81.82
MSC,2025-07-01,44.25,MSC_trades_2025_07_01.parquet,MSC_2025-07-01_44.25
MSC,2025-08-07,41.94,MSC_trades_2025_08_07.parquet,MSC_2025-08-07_41.94
MSC,2025-09-11,92.17,MSC_trades_2025_09_11.parquet,MSC_2025-09-11_92.17
MSGM,2025-04-16,33.33,MSGM_trades_2025_04_16.parquet,MSGM_2025-04-16_33.33
MSGM,2025-04-17,176.79,MSGM_trades_2025_04_17.parquet,MSGM_2025-04-17_176.79
MSGY,2025-07-09,59.25,MSGY_trades_2025_07_09.parquet,MSGY_2025-07-09_59.25
MSGY,2025-07-18,34.65,MSGY_trades_2025_07_18.parquet,MSGY_2025-07-18_34.65
MSGY,2025-07-23,33.50,MSGY_trades_2025_07_23.parquet,MSGY_2025-07-23_33.50
MSGY,2025-09-04,48.25,MSGY_trades_2025_09_04.parquet,MSGY_2025-09-04_48.25
MSPR,2025-02-06,72.32,MSPR_trades_2025_02_06.parquet,MSPR_2025-02-06_72.32
MSPR,2025-04-11,175.78,MSPR_trades_2025_04_11.parquet,MSPR_2025-04-11_175.78
MSPR,2025-09-05,56.25,MSPR_trades_2025_09_05.parquet,MSPR_2025-09-05_56.25
MSS,2025-01-06,60.00,MSS_trades_2025_01_06.parquet,MSS_2025-01-06_60.00
MSS,2025-09-08,52.70,MSS_trades_2025_09_08.parquet,MSS_2025-09-08_52.70
MSS,2025-09-09,43.33,MSS_trades_2025_09_09.parquet,MSS_2025-09-09_43.33
MSS,2025-09-29,314.65,MSS_trades_2025_09_29.parquet,MSS_2025-09-29_314.65
MSS,2025-09-30,33.04,MSS_trades_2025_09_30.parquet,MSS_2025-09-30_33.04
MSTX,2025-03-03,30.76,MSTX_trades_2025_03_03.parquet,MSTX_2025-03-03_30.76
MSTX,2025-03-04,32.70,MSTX_trades_2025_03_04.parquet,MSTX_2025-03-04_32.70
MSTX,2025-04-09,53.88,MSTX_trades_2025_04_09.parquet,MSTX_2025-04-09_53.88
MSW,2025-01-10,104.64,MSW_trades_2025_01_10.parquet,MSW_2025-01-10_104.64
MSW,2025-02-19,34.03,MSW_trades_2025_02_19.parquet,MSW_2025-02-19_34.03
MSW,2025-05-12,114.55,MSW_trades_2025_05_12.parquet,MSW_2025-05-12_114.55
MSW,2025-05-13,37.61,MSW_trades_2025_05_13.parquet,MSW_2025-05-13_37.61
MSW,2025-05-22,35.39,MSW_trades_2025_05_22.parquet,MSW_2025-05-22_35.39
MSW,2025-06-17,51.97,MSW_trades_2025_06_17.parquet,MSW_2025-06-17_51.97
MSW,2025-08-12,32.53,MSW_trades_2025_08_12.parquet,MSW_2025-08-12_32.53
MSW,2025-08-20,48.65,MSW_trades_2025_08_20.parquet,MSW_2025-08-20_48.65
MTC,2025-04-10,32.15,MTC_trades_2025_04_10.parquet,MTC_2025-04-10_32.15
MTC,2025-08-11,35.24,MTC_trades_2025_08_11.parquet,MTC_2025-08-11_35.24
MTC,2025-09-10,83.69,MTC_trades_2025_09_10.parquet,MTC_2025-09-10_83.69
MTEKW,2025-01-06,47.75,MTEKW_trades_2025_01_06.parquet,MTEKW_2025-01-06_47.75
MTEN,2025-03-14,47.70,MTEN_trades_2025_03_14.parquet,MTEN_2025-03-14_47.70
MTEN,2025-03-17,45.25,MTEN_trades_2025_03_17.parquet,MTEN_2025-03-17_45.25
MTEN,2025-04-07,34.33,MTEN_trades_2025_04_07.parquet,MTEN_2025-04-07_34.33
MTEN,2025-04-21,48.34,MTEN_trades_2025_04_21.parquet,MTEN_2025-04-21_48.34
MTEN,2025-05-06,57.46,MTEN_trades_2025_05_06.parquet,MTEN_2025-05-06_57.46
MTEN,2025-07-10,104.86,MTEN_trades_2025_07_10.parquet,MTEN_2025-07-10_104.86
